id_peixe,id_lance_rede,codigo_local,local_regional,grade_amostral,ano,comprimento_total_mm,peso_g,sexo,maturidade,idade_anos,classe_comprimento
309,2003004,1,Toledo a Huron,880,2003,420,690,fêmea,imaturo,2,comprimento_Q2
310,2003004,1,Toledo a Huron,880,2003,420,738,macho,maduro,2,comprimento_Q2
311,2003004,1,Toledo a Huron,880,2003,425,727,fêmea,imaturo,2,comprimento_Q2
312,2003004,1,Toledo a Huron,880,2003,431,813,fêmea,imaturo,2,comprimento_Q2
313,2003004,1,Toledo a Huron,880,2003,431,777,fêmea,imaturo,2,comprimento_Q2
314,2003004,1,Toledo a Huron,880,2003,450,1086,macho,maduro,4,comprimento_Q2
315,2003004,1,Toledo a Huron,880,2003,456,948,macho,maduro,4,comprimento_Q2
316,2003004,1,Toledo a Huron,880,2003,475,1017,macho,maduro,4,comprimento_Q3
317,2003004,1,Toledo a Huron,880,2003,475,1110,macho,maduro,4,comprimento_Q3
318,2003004,1,Toledo a Huron,880,2003,477,1182,macho,maduro,3,comprimento_Q3
319,2003004,1,Toledo a Huron,880,2003,481,1221,macho,maduro,4,comprimento_Q3
320,2003004,1,Toledo a Huron,880,2003,502,1243,macho,maduro,4,comprimento_Q3
321,2003004,1,Toledo a Huron,880,2003,536,1555,fêmea,maduro,4,comprimento_Q4
322,2003005,1,Toledo a Huron,970,2003,367,495,macho,maduro,2,comprimento_Q1
323,2003005,1,Toledo a Huron,970,2003,390,550,macho,maduro,2,comprimento_Q1
324,2003005,1,Toledo a Huron,970,2003,405,691,macho,maduro,2,comprimento_Q2
325,2003005,1,Toledo a Huron,970,2003,414,646,macho,maduro,2,comprimento_Q2
326,2003005,1,Toledo a Huron,970,2003,414,672,macho,maduro,2,comprimento_Q2
327,2003005,1,Toledo a Huron,970,2003,415,679,macho,maduro,2,comprimento_Q2
328,2003005,1,Toledo a Huron,970,2003,417,647,macho,maduro,2,comprimento_Q2
329,2003005,1,Toledo a Huron,970,2003,420,720,fêmea,imaturo,2,comprimento_Q2
330,2003005,1,Toledo a Huron,970,2003,424,737,macho,maduro,2,comprimento_Q2
331,2003005,1,Toledo a Huron,970,2003,426,723,fêmea,imaturo,2,comprimento_Q2
332,2003005,1,Toledo a Huron,970,2003,430,722,fêmea,imaturo,2,comprimento_Q2
333,2003005,1,Toledo a Huron,970,2003,431,715,fêmea,imaturo,2,comprimento_Q2
334,2003005,1,Toledo a Huron,970,2003,431,675,macho,maduro,2,comprimento_Q2
335,2003005,1,Toledo a Huron,970,2003,433,682,fêmea,imaturo,2,comprimento_Q2
336,2003005,1,Toledo a Huron,970,2003,440,788,macho,maduro,2,comprimento_Q2
337,2003005,1,Toledo a Huron,970,2003,445,813,fêmea,imaturo,2,comprimento_Q2
338,2003005,1,Toledo a Huron,970,2003,449,793,fêmea,imaturo,2,comprimento_Q2
339,2003005,1,Toledo a Huron,970,2003,451,786,macho,maduro,3,comprimento_Q2
340,2003005,1,Toledo a Huron,970,2003,452,841,fêmea,imaturo,2,comprimento_Q2
341,2003005,1,Toledo a Huron,970,2003,455,886,fêmea,imaturo,2,comprimento_Q2
342,2003005,1,Toledo a Huron,970,2003,486,1131,macho,maduro,4,comprimento_Q3
343,2003005,1,Toledo a Huron,970,2003,503,1272,macho,maduro,4,comprimento_Q3
344,2003005,1,Toledo a Huron,970,2003,620,2498,macho,maduro,10,comprimento_Q4
345,2003006,2,Huron a Fairport Harbor,1005,2003,405,749,macho,maduro,2,comprimento_Q2
346,2003006,2,Huron a Fairport Harbor,1005,2003,410,689,macho,maduro,2,comprimento_Q2
347,2003006,2,Huron a Fairport Harbor,1005,2003,411,612,fêmea,imaturo,2,comprimento_Q2
348,2003006,2,Huron a Fairport Harbor,1005,2003,421,792,macho,maduro,2,comprimento_Q2
349,2003006,2,Huron a Fairport Harbor,1005,2003,421,672,fêmea,maduro,2,comprimento_Q2
350,2003006,2,Huron a Fairport Harbor,1005,2003,422,695,fêmea,imaturo,2,comprimento_Q2
351,2003006,2,Huron a Fairport Harbor,1005,2003,425,703,fêmea,imaturo,2,comprimento_Q2
352,2003006,2,Huron a Fairport Harbor,1005,2003,427,758,fêmea,imaturo,2,comprimento_Q2
353,2003006,2,Huron a Fairport Harbor,1005,2003,431,709,fêmea,imaturo,2,comprimento_Q2
354,2003006,2,Huron a Fairport Harbor,1005,2003,432,755,fêmea,maduro,2,comprimento_Q2
355,2003006,2,Huron a Fairport Harbor,1005,2003,432,842,macho,maduro,2,comprimento_Q2
356,2003006,2,Huron a Fairport Harbor,1005,2003,433,880,macho,maduro,2,comprimento_Q2
357,2003006,2,Huron a Fairport Harbor,1005,2003,434,763,fêmea,maduro,2,comprimento_Q2
358,2003006,2,Huron a Fairport Harbor,1005,2003,435,833,macho,maduro,2,comprimento_Q2
359,2003006,2,Huron a Fairport Harbor,1005,2003,440,803,fêmea,imaturo,2,comprimento_Q2
360,2003006,2,Huron a Fairport Harbor,1005,2003,440,803,fêmea,imaturo,2,comprimento_Q2
361,2003006,2,Huron a Fairport Harbor,1005,2003,445,892,fêmea,maduro,2,comprimento_Q2
362,2003006,2,Huron a Fairport Harbor,1005,2003,447,978,macho,maduro,5,comprimento_Q2
363,2003006,2,Huron a Fairport Harbor,1005,2003,450,898,fêmea,maduro,2,comprimento_Q2
364,2003006,2,Huron a Fairport Harbor,1005,2003,451,882,fêmea,maduro,2,comprimento_Q2
365,2003006,2,Huron a Fairport Harbor,1005,2003,455,936,fêmea,imaturo,2,comprimento_Q2
366,2003006,2,Huron a Fairport Harbor,1005,2003,464,982,fêmea,imaturo,2,comprimento_Q3
367,2003006,2,Huron a Fairport Harbor,1005,2003,476,1210,macho,maduro,4,comprimento_Q3
368,2003006,2,Huron a Fairport Harbor,1005,2003,477,1185,macho,maduro,5,comprimento_Q3
369,2003006,2,Huron a Fairport Harbor,1005,2003,480,1210,macho,maduro,4,comprimento_Q3
370,2003006,2,Huron a Fairport Harbor,1005,2003,499,1250,macho,maduro,6,comprimento_Q3
371,2003006,2,Huron a Fairport Harbor,1005,2003,502,1218,macho,maduro,4,comprimento_Q3
372,2003006,2,Huron a Fairport Harbor,1005,2003,509,1470,macho,maduro,4,comprimento_Q3
373,2003006,2,Huron a Fairport Harbor,1005,2003,550,2026,macho,maduro,12,comprimento_Q4
374,2003006,2,Huron a Fairport Harbor,1005,2003,629,2869,fêmea,maduro,6,comprimento_Q4
375,2003007,2,Huron a Fairport Harbor,1017,2003,446,962,macho,maduro,3,comprimento_Q2
376,2003007,2,Huron a Fairport Harbor,1017,2003,447,896,fêmea,imaturo,2,comprimento_Q2
377,2003007,2,Huron a Fairport Harbor,1017,2003,448,914,macho,maduro,4,comprimento_Q2
378,2003007,2,Huron a Fairport Harbor,1017,2003,449,842,fêmea,maduro,2,comprimento_Q2
379,2003007,2,Huron a Fairport Harbor,1017,2003,449,924,fêmea,imaturo,2,comprimento_Q2
380,2003007,2,Huron a Fairport Harbor,1017,2003,450,976,fêmea,maduro,2,comprimento_Q2
381,2003007,2,Huron a Fairport Harbor,1017,2003,451,933,fêmea,imaturo,2,comprimento_Q2
382,2003007,2,Huron a Fairport Harbor,1017,2003,451,886,fêmea,imaturo,2,comprimento_Q2
383,2003007,2,Huron a Fairport Harbor,1017,2003,452,885,fêmea,imaturo,2,comprimento_Q2
384,2003007,2,Huron a Fairport Harbor,1017,2003,452,876,macho,maduro,2,comprimento_Q2
385,2003007,2,Huron a Fairport Harbor,1017,2003,455,972,fêmea,maduro,2,comprimento_Q2
386,2003007,2,Huron a Fairport Harbor,1017,2003,455,1028,fêmea,imaturo,2,comprimento_Q2
387,2003007,2,Huron a Fairport Harbor,1017,2003,456,1039,macho,maduro,3,comprimento_Q2
388,2003007,2,Huron a Fairport Harbor,1017,2003,458,927,macho,maduro,5,comprimento_Q3
389,2003007,2,Huron a Fairport Harbor,1017,2003,459,974,fêmea,imaturo,2,comprimento_Q3
390,2003007,2,Huron a Fairport Harbor,1017,2003,460,980,fêmea,imaturo,2,comprimento_Q3
391,2003007,2,Huron a Fairport Harbor,1017,2003,460,1006,macho,maduro,3,comprimento_Q3
392,2003007,2,Huron a Fairport Harbor,1017,2003,461,966,fêmea,imaturo,2,comprimento_Q3
393,2003007,2,Huron a Fairport Harbor,1017,2003,462,991,fêmea,imaturo,2,comprimento_Q3
394,2003007,2,Huron a Fairport Harbor,1017,2003,462,1241,macho,maduro,4,comprimento_Q3
395,2003007,2,Huron a Fairport Harbor,1017,2003,463,995,macho,maduro,4,comprimento_Q3
396,2003007,2,Huron a Fairport Harbor,1017,2003,464,1001,macho,maduro,2,comprimento_Q3
397,2003007,2,Huron a Fairport Harbor,1017,2003,465,1045,macho,maduro,3,comprimento_Q3
398,2003007,2,Huron a Fairport Harbor,1017,2003,469,1051,macho,maduro,4,comprimento_Q3
399,2003007,2,Huron a Fairport Harbor,1017,2003,470,1065,macho,maduro,4,comprimento_Q3
400,2003007,2,Huron a Fairport Harbor,1017,2003,470,1277,macho,maduro,5,comprimento_Q3
401,2003007,2,Huron a Fairport Harbor,1017,2003,471,1121,fêmea,imaturo,2,comprimento_Q3
402,2003007,2,Huron a Fairport Harbor,1017,2003,472,1082,macho,maduro,4,comprimento_Q3
403,2003007,2,Huron a Fairport Harbor,1017,2003,473,1194,macho,maduro,3,comprimento_Q3
404,2003007,2,Huron a Fairport Harbor,1017,2003,474,1074,macho,maduro,4,comprimento_Q3
405,2003007,2,Huron a Fairport Harbor,1017,2003,476,1065,macho,maduro,4,comprimento_Q3
406,2003007,2,Huron a Fairport Harbor,1017,2003,480,1185,macho,maduro,3,comprimento_Q3
407,2003007,2,Huron a Fairport Harbor,1017,2003,480,1147,macho,maduro,4,comprimento_Q3
408,2003007,2,Huron a Fairport Harbor,1017,2003,481,1249,macho,maduro,4,comprimento_Q3
409,2003007,2,Huron a Fairport Harbor,1017,2003,484,1095,macho,maduro,4,comprimento_Q3
410,2003007,2,Huron a Fairport Harbor,1017,2003,485,1098,fêmea,imaturo,2,comprimento_Q3
411,2003007,2,Huron a Fairport Harbor,1017,2003,485,1202,macho,maduro,4,comprimento_Q3
412,2003007,2,Huron a Fairport Harbor,1017,2003,485,1291,macho,maduro,4,comprimento_Q3
413,2003007,2,Huron a Fairport Harbor,1017,2003,486,1185,macho,maduro,3,comprimento_Q3
414,2003007,2,Huron a Fairport Harbor,1017,2003,486,1197,macho,maduro,6,comprimento_Q3
415,2003007,2,Huron a Fairport Harbor,1017,2003,487,1145,macho,maduro,4,comprimento_Q3
416,2003007,2,Huron a Fairport Harbor,1017,2003,488,1180,macho,maduro,4,comprimento_Q3
417,2003007,2,Huron a Fairport Harbor,1017,2003,490,1290,macho,maduro,5,comprimento_Q3
418,2003007,2,Huron a Fairport Harbor,1017,2003,492,1240,macho,maduro,4,comprimento_Q3
419,2003007,2,Huron a Fairport Harbor,1017,2003,493,1211,macho,maduro,4,comprimento_Q3
420,2003007,2,Huron a Fairport Harbor,1017,2003,493,1216,macho,maduro,5,comprimento_Q3
421,2003007,2,Huron a Fairport Harbor,1017,2003,395,659,macho,maduro,2,comprimento_Q1
422,2003007,2,Huron a Fairport Harbor,1017,2003,496,1359,macho,maduro,4,comprimento_Q3
423,2003007,2,Huron a Fairport Harbor,1017,2003,496,1133,macho,maduro,4,comprimento_Q3
424,2003007,2,Huron a Fairport Harbor,1017,2003,496,1225,macho,maduro,4,comprimento_Q3
425,2003007,2,Huron a Fairport Harbor,1017,2003,500,1435,macho,maduro,4,comprimento_Q3
426,2003007,2,Huron a Fairport Harbor,1017,2003,501,1280,macho,maduro,4,comprimento_Q3
427,2003007,2,Huron a Fairport Harbor,1017,2003,501,1345,macho,maduro,4,comprimento_Q3
428,2003007,2,Huron a Fairport Harbor,1017,2003,502,1273,macho,maduro,4,comprimento_Q3
429,2003007,2,Huron a Fairport Harbor,1017,2003,503,1256,fêmea,maduro,3,comprimento_Q3
430,2003007,2,Huron a Fairport Harbor,1017,2003,503,1350,macho,maduro,4,comprimento_Q3
431,2003007,2,Huron a Fairport Harbor,1017,2003,506,1430,macho,maduro,4,comprimento_Q3
432,2003007,2,Huron a Fairport Harbor,1017,2003,506,1169,macho,maduro,4,comprimento_Q3
433,2003007,2,Huron a Fairport Harbor,1017,2003,507,1360,macho,maduro,5,comprimento_Q3
434,2003007,2,Huron a Fairport Harbor,1017,2003,507,1508,macho,maduro,7,comprimento_Q3
435,2003007,2,Huron a Fairport Harbor,1017,2003,510,1366,macho,maduro,4,comprimento_Q3
436,2003007,2,Huron a Fairport Harbor,1017,2003,510,1409,macho,maduro,4,comprimento_Q3
437,2003007,2,Huron a Fairport Harbor,1017,2003,510,1409,macho,maduro,4,comprimento_Q3
438,2003007,2,Huron a Fairport Harbor,1017,2003,510,1430,macho,maduro,4,comprimento_Q3
439,2003007,2,Huron a Fairport Harbor,1017,2003,511,1403,macho,maduro,4,comprimento_Q3
440,2003007,2,Huron a Fairport Harbor,1017,2003,512,1488,macho,maduro,5,comprimento_Q3
441,2003007,2,Huron a Fairport Harbor,1017,2003,515,1255,macho,maduro,4,comprimento_Q4
442,2003007,2,Huron a Fairport Harbor,1017,2003,517,1426,macho,maduro,4,comprimento_Q4
443,2003007,2,Huron a Fairport Harbor,1017,2003,520,1433,macho,maduro,4,comprimento_Q4
444,2003007,2,Huron a Fairport Harbor,1017,2003,520,1326,macho,maduro,4,comprimento_Q4
445,2003007,2,Huron a Fairport Harbor,1017,2003,522,1453,macho,maduro,4,comprimento_Q4
446,2003007,2,Huron a Fairport Harbor,1017,2003,527,1434,fêmea,maduro,5,comprimento_Q4
447,2003007,2,Huron a Fairport Harbor,1017,2003,527,1827,macho,maduro,7,comprimento_Q4
448,2003007,2,Huron a Fairport Harbor,1017,2003,531,1507,macho,maduro,4,comprimento_Q4
449,2003007,2,Huron a Fairport Harbor,1017,2003,540,1787,macho,maduro,7,comprimento_Q4
450,2003007,2,Huron a Fairport Harbor,1017,2003,542,1509,macho,maduro,6,comprimento_Q4
451,2003007,2,Huron a Fairport Harbor,1017,2003,545,1969,macho,maduro,9,comprimento_Q4
452,2003007,2,Huron a Fairport Harbor,1017,2003,551,1819,macho,maduro,10,comprimento_Q4
453,2003007,2,Huron a Fairport Harbor,1017,2003,555,1708,macho,maduro,5,comprimento_Q4
454,2003007,2,Huron a Fairport Harbor,1017,2003,555,1927,macho,maduro,10,comprimento_Q4
455,2003007,2,Huron a Fairport Harbor,1017,2003,560,1940,fêmea,maduro,4,comprimento_Q4
456,2003007,2,Huron a Fairport Harbor,1017,2003,565,1750,fêmea,maduro,4,comprimento_Q4
457,2003007,2,Huron a Fairport Harbor,1017,2003,567,1854,fêmea,maduro,4,comprimento_Q4
458,2003007,2,Huron a Fairport Harbor,1017,2003,570,1920,fêmea,maduro,5,comprimento_Q4
459,2003007,2,Huron a Fairport Harbor,1017,2003,584,2005,macho,maduro,7,comprimento_Q4
460,2003007,2,Huron a Fairport Harbor,1017,2003,588,2368,macho,maduro,11,comprimento_Q4
461,2003007,2,Huron a Fairport Harbor,1017,2003,590,2399,macho,maduro,5,comprimento_Q4
462,2003007,2,Huron a Fairport Harbor,1017,2003,609,2287,fêmea,maduro,7,comprimento_Q4
463,2003007,2,Huron a Fairport Harbor,1017,2003,617,2402,macho,maduro,9,comprimento_Q4
464,2003007,2,Huron a Fairport Harbor,1017,2003,364,476,macho,maduro,2,comprimento_Q1
465,2003007,2,Huron a Fairport Harbor,1017,2003,366,443,fêmea,imaturo,2,comprimento_Q1
466,2003007,2,Huron a Fairport Harbor,1017,2003,381,533,macho,maduro,2,comprimento_Q1
467,2003007,2,Huron a Fairport Harbor,1017,2003,383,630,fêmea,imaturo,2,comprimento_Q1
468,2003007,2,Huron a Fairport Harbor,1017,2003,385,597,macho,maduro,2,comprimento_Q1
469,2003007,2,Huron a Fairport Harbor,1017,2003,387,678,macho,maduro,2,comprimento_Q1
470,2003007,2,Huron a Fairport Harbor,1017,2003,387,598,macho,maduro,2,comprimento_Q1
471,2003007,2,Huron a Fairport Harbor,1017,2003,389,600,macho,maduro,2,comprimento_Q1
472,2003007,2,Huron a Fairport Harbor,1017,2003,391,633,macho,maduro,2,comprimento_Q1
473,2003007,2,Huron a Fairport Harbor,1017,2003,391,588,macho,maduro,2,comprimento_Q1
474,2003007,2,Huron a Fairport Harbor,1017,2003,391,613,macho,maduro,2,comprimento_Q1
475,2003007,2,Huron a Fairport Harbor,1017,2003,392,617,macho,maduro,2,comprimento_Q1
476,2003007,2,Huron a Fairport Harbor,1017,2003,396,631,macho,maduro,2,comprimento_Q2
477,2003007,2,Huron a Fairport Harbor,1017,2003,396,703,macho,maduro,2,comprimento_Q2
478,2003007,2,Huron a Fairport Harbor,1017,2003,400,650,macho,maduro,2,comprimento_Q2
479,2003007,2,Huron a Fairport Harbor,1017,2003,401,657,macho,maduro,2,comprimento_Q2
480,2003007,2,Huron a Fairport Harbor,1017,2003,401,636,macho,maduro,2,comprimento_Q2
481,2003007,2,Huron a Fairport Harbor,1017,2003,401,662,macho,maduro,2,comprimento_Q2
482,2003007,2,Huron a Fairport Harbor,1017,2003,402,692,macho,maduro,2,comprimento_Q2
483,2003007,2,Huron a Fairport Harbor,1017,2003,403,648,macho,maduro,2,comprimento_Q2
484,2003007,2,Huron a Fairport Harbor,1017,2003,403,714,macho,maduro,2,comprimento_Q2
485,2003007,2,Huron a Fairport Harbor,1017,2003,405,684,macho,maduro,2,comprimento_Q2
486,2003007,2,Huron a Fairport Harbor,1017,2003,406,651,macho,maduro,2,comprimento_Q2
487,2003007,2,Huron a Fairport Harbor,1017,2003,407,660,macho,maduro,2,comprimento_Q2
488,2003007,2,Huron a Fairport Harbor,1017,2003,407,699,macho,maduro,2,comprimento_Q2
489,2003007,2,Huron a Fairport Harbor,1017,2003,408,692,macho,maduro,2,comprimento_Q2
490,2003007,2,Huron a Fairport Harbor,1017,2003,409,709,macho,maduro,2,comprimento_Q2
491,2003007,2,Huron a Fairport Harbor,1017,2003,409,661,macho,maduro,2,comprimento_Q2
492,2003007,2,Huron a Fairport Harbor,1017,2003,410,602,fêmea,imaturo,2,comprimento_Q2
493,2003007,2,Huron a Fairport Harbor,1017,2003,410,630,macho,maduro,2,comprimento_Q2
494,2003007,2,Huron a Fairport Harbor,1017,2003,410,623,macho,maduro,2,comprimento_Q2
495,2003007,2,Huron a Fairport Harbor,1017,2003,410,699,macho,maduro,2,comprimento_Q2
496,2003007,2,Huron a Fairport Harbor,1017,2003,411,720,fêmea,imaturo,2,comprimento_Q2
497,2003007,2,Huron a Fairport Harbor,1017,2003,411,655,macho,maduro,2,comprimento_Q2
498,2003007,2,Huron a Fairport Harbor,1017,2003,411,688,fêmea,imaturo,2,comprimento_Q2
499,2003007,2,Huron a Fairport Harbor,1017,2003,412,709,macho,maduro,2,comprimento_Q2
500,2003007,2,Huron a Fairport Harbor,1017,2003,412,733,macho,maduro,2,comprimento_Q2
501,2003007,2,Huron a Fairport Harbor,1017,2003,413,685,fêmea,imaturo,2,comprimento_Q2
502,2003007,2,Huron a Fairport Harbor,1017,2003,414,677,fêmea,imaturo,2,comprimento_Q2
503,2003007,2,Huron a Fairport Harbor,1017,2003,415,780,macho,maduro,2,comprimento_Q2
504,2003007,2,Huron a Fairport Harbor,1017,2003,415,707,macho,maduro,2,comprimento_Q2
505,2003007,2,Huron a Fairport Harbor,1017,2003,415,734,macho,maduro,2,comprimento_Q2
506,2003007,2,Huron a Fairport Harbor,1017,2003,415,701,macho,maduro,2,comprimento_Q2
507,2003007,2,Huron a Fairport Harbor,1017,2003,415,745,macho,maduro,2,comprimento_Q2
508,2003007,2,Huron a Fairport Harbor,1017,2003,417,733,macho,maduro,2,comprimento_Q2
509,2003007,2,Huron a Fairport Harbor,1017,2003,418,793,fêmea,imaturo,2,comprimento_Q2
510,2003007,2,Huron a Fairport Harbor,1017,2003,420,701,fêmea,imaturo,2,comprimento_Q2
511,2003007,2,Huron a Fairport Harbor,1017,2003,420,715,fêmea,imaturo,2,comprimento_Q2
512,2003007,2,Huron a Fairport Harbor,1017,2003,420,783,macho,maduro,2,comprimento_Q2
513,2003007,2,Huron a Fairport Harbor,1017,2003,420,662,macho,maduro,2,comprimento_Q2
514,2003007,2,Huron a Fairport Harbor,1017,2003,420,729,macho,maduro,2,comprimento_Q2
515,2003007,2,Huron a Fairport Harbor,1017,2003,421,680,fêmea,imaturo,2,comprimento_Q2
516,2003007,2,Huron a Fairport Harbor,1017,2003,421,661,fêmea,imaturo,2,comprimento_Q2
517,2003007,2,Huron a Fairport Harbor,1017,2003,421,720,macho,maduro,2,comprimento_Q2
518,2003007,2,Huron a Fairport Harbor,1017,2003,421,670,fêmea,imaturo,2,comprimento_Q2
519,2003007,2,Huron a Fairport Harbor,1017,2003,421,842,macho,maduro,3,comprimento_Q2
520,2003007,2,Huron a Fairport Harbor,1017,2003,422,746,macho,maduro,2,comprimento_Q2
521,2003007,2,Huron a Fairport Harbor,1017,2003,423,806,macho,maduro,2,comprimento_Q2
522,2003007,2,Huron a Fairport Harbor,1017,2003,425,859,macho,maduro,2,comprimento_Q2
523,2003007,2,Huron a Fairport Harbor,1017,2003,425,705,macho,maduro,2,comprimento_Q2
524,2003007,2,Huron a Fairport Harbor,1017,2003,426,775,macho,maduro,2,comprimento_Q2
525,2003007,2,Huron a Fairport Harbor,1017,2003,426,746,fêmea,imaturo,2,comprimento_Q2
526,2003007,2,Huron a Fairport Harbor,1017,2003,426,771,macho,maduro,2,comprimento_Q2
527,2003007,2,Huron a Fairport Harbor,1017,2003,426,772,macho,maduro,2,comprimento_Q2
528,2003007,2,Huron a Fairport Harbor,1017,2003,426,790,macho,maduro,2,comprimento_Q2
529,2003007,2,Huron a Fairport Harbor,1017,2003,426,728,macho,maduro,2,comprimento_Q2
530,2003007,2,Huron a Fairport Harbor,1017,2003,426,801,fêmea,imaturo,2,comprimento_Q2
531,2003007,2,Huron a Fairport Harbor,1017,2003,426,728,macho,maduro,2,comprimento_Q2
532,2003007,2,Huron a Fairport Harbor,1017,2003,428,829,fêmea,imaturo,2,comprimento_Q2
533,2003007,2,Huron a Fairport Harbor,1017,2003,428,722,macho,maduro,2,comprimento_Q2
534,2003007,2,Huron a Fairport Harbor,1017,2003,429,813,fêmea,imaturo,2,comprimento_Q2
535,2003007,2,Huron a Fairport Harbor,1017,2003,430,900,macho,maduro,2,comprimento_Q2
536,2003007,2,Huron a Fairport Harbor,1017,2003,430,762,macho,maduro,2,comprimento_Q2
537,2003007,2,Huron a Fairport Harbor,1017,2003,430,801,fêmea,maduro,2,comprimento_Q2
538,2003007,2,Huron a Fairport Harbor,1017,2003,430,785,fêmea,maduro,2,comprimento_Q2
539,2003007,2,Huron a Fairport Harbor,1017,2003,431,818,macho,maduro,2,comprimento_Q2
540,2003007,2,Huron a Fairport Harbor,1017,2003,431,740,macho,maduro,2,comprimento_Q2
541,2003007,2,Huron a Fairport Harbor,1017,2003,432,773,fêmea,imaturo,2,comprimento_Q2
542,2003007,2,Huron a Fairport Harbor,1017,2003,432,822,fêmea,maduro,2,comprimento_Q2
543,2003007,2,Huron a Fairport Harbor,1017,2003,432,775,macho,maduro,2,comprimento_Q2
544,2003007,2,Huron a Fairport Harbor,1017,2003,433,876,fêmea,maduro,2,comprimento_Q2
545,2003007,2,Huron a Fairport Harbor,1017,2003,436,851,macho,maduro,2,comprimento_Q2
546,2003007,2,Huron a Fairport Harbor,1017,2003,436,768,fêmea,maduro,2,comprimento_Q2
547,2003007,2,Huron a Fairport Harbor,1017,2003,436,735,fêmea,imaturo,2,comprimento_Q2
548,2003007,2,Huron a Fairport Harbor,1017,2003,437,858,macho,maduro,2,comprimento_Q2
549,2003007,2,Huron a Fairport Harbor,1017,2003,438,839,macho,maduro,2,comprimento_Q2
550,2003007,2,Huron a Fairport Harbor,1017,2003,438,842,fêmea,imaturo,2,comprimento_Q2
551,2003007,2,Huron a Fairport Harbor,1017,2003,440,807,fêmea,imaturo,2,comprimento_Q2
552,2003007,2,Huron a Fairport Harbor,1017,2003,441,932,macho,maduro,3,comprimento_Q2
553,2003007,2,Huron a Fairport Harbor,1017,2003,441,898,macho,maduro,4,comprimento_Q2
554,2003007,2,Huron a Fairport Harbor,1017,2003,442,898,fêmea,imaturo,2,comprimento_Q2
555,2003007,2,Huron a Fairport Harbor,1017,2003,442,865,fêmea,imaturo,2,comprimento_Q2
556,2003007,2,Huron a Fairport Harbor,1017,2003,442,825,fêmea,imaturo,2,comprimento_Q2
557,2003007,2,Huron a Fairport Harbor,1017,2003,443,982,fêmea,imaturo,2,comprimento_Q2
558,2003007,2,Huron a Fairport Harbor,1017,2003,443,844,fêmea,imaturo,2,comprimento_Q2
